episode,task,reward_fraction,error_distance,reward_rate,ordered_episode
499,perturbation0,0.07666666666666666,431.01896561682224,0.025175131348511383,499
499,perturbation1,0.07,429.373419418931,0.023006134969325152,499
499,perturbation2,0.05,475.34943649793667,0.016681494661921707,499
999,perturbation0,0.85,42.87974182764689,0.539568345323741,999
999,perturbation1,0.65,59.85245798279842,0.4113056317232651,999
999,perturbation2,0.4,128.51283751924834,0.2653106345346009,999
1499,perturbation0,0.87,38.05121333524585,0.5678851174934726,1499
1499,perturbation1,0.6866666666666666,55.198299850026764,0.4488995423839616,1499
1499,perturbation2,0.38666666666666666,123.33469082663457,0.2638762511373976,1499
1999,perturbation0,0.7466666666666667,46.24097638949752,0.44657097288676234,1999
1999,perturbation1,0.5766666666666667,63.31102649991711,0.3448275862068965,1999
1999,perturbation2,0.2966666666666667,147.77917343502244,0.18460900228168428,1999
2499,perturbation0,0.6233333333333333,78.60938069969416,0.3491411501120239,2499
2499,perturbation1,0.54,88.96571515252192,0.30050083472454087,2499
2499,perturbation2,0.30666666666666664,166.6653876453638,0.17930228025725978,2499
2999,perturbation0,0.9333333333333333,32.76344462297857,0.5674908796108633,2999
2999,perturbation1,0.69,51.72066128998995,0.4187740238721424,2999
2999,perturbation2,0.3566666666666667,128.78295779352388,0.2280963547218077,2999
3499,perturbation0,0.97,34.913016431344055,0.7057967499393645,3499
3499,perturbation1,0.7266666666666667,53.20569520319501,0.5270793036750483,3499
3499,perturbation2,0.5066666666666667,91.67810513203342,0.390845975829262,3499
3999,perturbation0,0.97,38.45992592846354,0.7202970297029703,3999
3999,perturbation1,0.7066666666666667,55.17774586441616,0.5247524752475248,3999
3999,perturbation2,0.5166666666666667,85.76449268559615,0.4054407533350772,3999
4499,perturbation0,0.98,35.63066282868385,0.7137654770575382,4499
4499,perturbation1,0.7333333333333333,52.658200653890766,0.5328166626301768,4499
4499,perturbation2,0.49666666666666665,90.05200160232683,0.382934978154716,4499
4999,perturbation0,0.9933333333333333,34.57530125975609,0.7147997121611896,4999
4999,perturbation1,0.7133333333333334,51.84926170979937,0.5124521072796935,4999
4999,perturbation2,0.49333333333333335,91.70043851621449,0.37659033078880405,4999
5499,perturbation0,0.9566666666666667,41.800341020027794,0.7102202425142291,5499
5499,perturbation1,0.7233333333333334,56.3468349998196,0.5371287128712872,5499
5499,perturbation2,0.5033333333333333,89.12285533485313,0.39747301921558303,5499
5999,perturbation0,0.9666666666666667,39.139922828413546,0.7086999022482893,5999
5999,perturbation1,0.7133333333333334,54.780247431869306,0.5234833659491194,5999
5999,perturbation2,0.48333333333333334,92.51866249988477,0.3754531330916623,5999
6499,perturbation0,0.9733333333333334,39.437639427681766,0.7186807777504307,6499
6499,perturbation1,0.72,53.691880801071726,0.5304518664047151,6499
6499,perturbation2,0.4666666666666667,89.98890957360466,0.36401456058242326,6499
6999,perturbation0,0.9733333333333334,39.637367867554225,0.7142857142857143,6999
6999,perturbation1,0.6933333333333334,55.74213631326953,0.5064523983442902,6999
6999,perturbation2,0.4766666666666667,92.53519693017006,0.36931818181818177,6999
7499,perturbation0,0.97,39.059005815535784,0.7078569691072731,7499
7499,perturbation1,0.71,56.45955311010281,0.5167394468704511,7499
7499,perturbation2,0.4666666666666667,95.10326841970284,0.3587903639159405,7499
7999,perturbation0,0.96,44.055931298683085,0.7216236532197444,7999
7999,perturbation1,0.68,58.192883456125855,0.5116629044394281,7999
7999,perturbation2,0.49333333333333335,89.03638584446162,0.3930942895086321,7999
8499,perturbation0,0.9766666666666667,40.41321131835381,0.7248886689757545,8499
8499,perturbation1,0.7166666666666667,54.94253048052391,0.5313890261987148,8499
8499,perturbation2,0.49333333333333335,90.53070940387745,0.38723181580324434,8499
8999,perturbation0,0.93,45.73671640331546,0.7045454545454546,8999
8999,perturbation1,0.6833333333333333,56.639243027816214,0.5152048253329982,8999
8999,perturbation2,0.4866666666666667,89.1680045897762,0.38798830720170074,8999
9499,perturbation0,0.9533333333333334,43.89802158996463,0.7229524772497472,9499
9499,perturbation1,0.68,59.54152855680635,0.515411824153613,9499
9499,perturbation2,0.49,88.25053344666958,0.3916866506794564,9499
9999,perturbation0,0.9766666666666667,39.94636296853423,0.7277694982613016,9999
9999,perturbation1,0.7066666666666667,54.566730507959925,0.5250123823675087,9999
9999,perturbation2,0.51,91.2364438145111,0.40031397174254313,9999
10499,perturbation0,0.9733333333333334,40.801802250246205,0.7298175456135966,10499
10499,perturbation1,0.6966666666666667,56.515076453487076,0.5196419691695673,10499
10499,perturbation2,0.47333333333333333,91.6251376979053,0.3733894293978438,10499
10999,perturbation0,0.96,41.42266638452808,0.7194604046964777,10999
10999,perturbation1,0.6833333333333333,57.04814329743385,0.5116046917893685,10999
10999,perturbation2,0.48,93.95241188257933,0.3762738437418343,10999
11499,perturbation0,0.96,44.932782044013344,0.7300380228136882,11499
11499,perturbation1,0.68,59.6713160375754,0.5156723963599595,11499
11499,perturbation2,0.49,90.80978475883603,0.3903345724907063,11499
11999,perturbation0,0.9866666666666667,38.53753027692437,0.7305034550839091,11999
11999,perturbation1,0.7233333333333334,55.35306862803797,0.534219596258001,11999
11999,perturbation2,0.49333333333333335,94.94377808645368,0.38322112894873117,11999
12499,perturbation0,0.9933333333333333,33.06548217218369,0.7192855418778663,12499
12499,perturbation1,0.7033333333333334,54.68044776593646,0.5059952038369304,12499
12499,perturbation2,0.44666666666666666,97.47745584696531,0.3388116308470291,12499
12999,perturbation0,0.9966666666666667,37.41281127960732,0.7317670093000489,12999
12999,perturbation1,0.71,55.27404933422804,0.5201465201465202,12999
12999,perturbation2,0.48333333333333334,95.19296873981754,0.371699564214304,12999
13499,perturbation0,0.9533333333333334,44.84400343398253,0.7258883248730964,13499
13499,perturbation1,0.6733333333333333,57.80378600085775,0.5102298560242485,13499
13499,perturbation2,0.5033333333333333,91.68815966323018,0.4021304926764314,13499
13999,perturbation0,0.9566666666666667,45.53797196845213,0.7312101910828025,13999
13999,perturbation1,0.66,59.377698255081974,0.5025380710659898,13999
13999,perturbation2,0.49,91.58567908219993,0.39106145251396646,13999
14499,perturbation0,0.94,42.63376222706089,0.7083647324792766,14499
14499,perturbation1,0.67,59.36292016506195,0.5028771578684013,14499
14499,perturbation2,0.49,95.24288856362303,0.38653694451748616,14499
14999,perturbation0,0.98,38.283051496061184,0.7228915662650601,14999
14999,perturbation1,0.6966666666666667,55.99651717456678,0.5117531831537707,14999
14999,perturbation2,0.5066666666666667,92.82232141308486,0.39562727745965637,14999
15499,perturbation0,0.9266666666666666,45.68952692051729,0.70828025477707,15499
15499,perturbation1,0.6666666666666666,59.18415946265062,0.5085176709890669,15499
15499,perturbation2,0.49666666666666665,91.92341033493479,0.3989290495314592,15499
15999,perturbation0,0.98,42.29400330533584,0.7375815353738083,15999
15999,perturbation1,0.7166666666666667,56.17588868240515,0.5393878575012544,15999
15999,perturbation2,0.49,92.69917469595869,0.3868421052631579,15999
16499,perturbation0,0.9666666666666667,44.85200982416669,0.7382892057026477,16499
16499,perturbation1,0.6633333333333333,58.954362067083515,0.505589430894309,16499
16499,perturbation2,0.49666666666666665,90.74587048093478,0.39871554723039865,16499
16999,perturbation0,0.8833333333333333,48.66603898753723,0.6845776285197623,16999
16999,perturbation1,0.6566666666666666,61.165898279597364,0.5069480185280494,16999
16999,perturbation2,0.5,92.26232802743714,0.40409482758620685,16999
17499,perturbation0,0.97,42.790236584842205,0.7335518023695486,17499
17499,perturbation1,0.6833333333333333,59.34902041653792,0.5165028974552783,17499
17499,perturbation2,0.49666666666666665,93.43500102559726,0.3942842021698862,17499
17999,perturbation0,0.96,43.58583484341701,0.7307789901040345,17999
17999,perturbation1,0.69,59.97938757638136,0.521804890345349,17999
17999,perturbation2,0.5,93.8135744817555,0.3978779840848806,17999
18499,perturbation0,0.9333333333333333,47.560065065821014,0.7177646757241732,18499
18499,perturbation1,0.67,60.29767916599909,0.5130168453292496,18499
18499,perturbation2,0.4766666666666667,93.26766346208751,0.38133333333333336,18499
18999,perturbation0,0.9766666666666667,40.98554001251856,0.735811150175791,18999
18999,perturbation1,0.6733333333333333,57.98515407244364,0.506265664160401,18999
18999,perturbation2,0.4766666666666667,94.43349664968748,0.37562385080115573,18999
19499,perturbation0,0.9666666666666667,41.913654608031116,0.7313997477931904,19499
19499,perturbation1,0.6833333333333333,58.38909319664041,0.5158530447911424,19499
19499,perturbation2,0.49,94.74265412737925,0.38633377135348224,19499
19999,perturbation0,0.9866666666666667,35.192950424427785,0.7203699196884886,19999
19999,perturbation1,0.7133333333333334,55.25334653879205,0.520048602673147,19999
19999,perturbation2,0.4766666666666667,97.52793581907947,0.3668547973319651,19999
20499,perturbation0,0.9433333333333334,42.06744367380937,0.7128463476070529,20499
20499,perturbation1,0.6333333333333333,59.19360410484175,0.4770273663068039,20499
20499,perturbation2,0.48,96.59169199566047,0.37874802735402413,20499
20999,perturbation0,0.9633333333333334,40.34537792454163,0.7206982543640897,20999
20999,perturbation1,0.6766666666666666,58.434768439581,0.5059820538384845,20999
20999,perturbation2,0.4633333333333333,95.24634605894487,0.36444677503932876,20999
21499,perturbation0,0.9533333333333334,44.52657118688027,0.7307102708226877,21499
21499,perturbation1,0.6466666666666666,61.83399618665377,0.4951505870342011,21499
21499,perturbation2,0.48333333333333334,93.86290025648971,0.3857408885341846,21499
21999,perturbation0,0.9233333333333333,46.7752403964599,0.7108031819348216,21999
21999,perturbation1,0.6366666666666667,63.49281495778511,0.4899948691636737,21999
21999,perturbation2,0.47333333333333333,93.81157330423594,0.3798822899946495,21999
22499,perturbation0,0.9533333333333334,43.092951998114586,0.724233983286908,22499
22499,perturbation1,0.6433333333333333,60.766351184497275,0.48873132438592043,22499
22499,perturbation2,0.5,97.92393948013584,0.3933910306845004,22499
22999,perturbation0,0.8933333333333333,48.30473602563143,0.6887689539964019,22999
22999,perturbation1,0.64,61.85795643925667,0.49268668206312544,22999
22999,perturbation2,0.47,97.48882539321978,0.3740053050397878,22999
