episode,task,reward_fraction,error_distance,reward_rate,ordered_episode
-499,gain1x,0.0,369.6615772445997,0.0,499
-499,gain2x,0.0,448.3317788044612,0.0,499
-499,gain3x,0.0,477.4612825314204,0.0,499
-499,gain4x,0.0,413.19011414051056,0.0,499
-999,gain1x,0.0,374.4750550190608,0.0,999
-999,gain2x,0.0,447.60990993181866,0.0,999
-999,gain3x,0.0,475.2141237656276,0.0,999
-999,gain4x,0.0,409.6156661113103,0.0,999
-1499,gain1x,0.0,371.6176417271296,0.0,1499
-1499,gain2x,0.0,446.3483904600144,0.0,1499
-1499,gain3x,0.0,476.8018959760666,0.0,1499
-1499,gain4x,0.0,415.25525812308,0.0,1499
-1999,gain1x,0.0,367.8751554290454,0.0,1999
-1999,gain2x,0.0,442.7453956604004,0.0,1999
-1999,gain3x,0.0,485.0379869143168,0.0,1999
-1999,gain4x,0.0,409.86751398444176,0.0,1999
-2499,gain1x,0.0,281.2319954633713,0.0,2499
-2499,gain2x,0.0033333333333333,354.2803036769231,0.0013515339910798,2499
-2499,gain3x,0.0,482.555824637413,0.0,2499
-2499,gain4x,0.0,523.3601418733597,0.0,2499
-2999,gain1x,0.03,204.41480477402607,0.015010006671114,2999
-2999,gain2x,0.01,278.3950631270806,0.0100806451612903,2999
-2999,gain3x,0.0133333333333333,360.96852671106654,0.0083315975838367,2999
-2999,gain4x,0.0266666666666666,437.6987266093493,0.0126823081800887,2999
-3499,gain1x,0.06,142.87085761626562,0.0242751180040458,3499
-3499,gain2x,0.03,239.32288638254008,0.0123898678414096,3499
-3499,gain3x,0.0066666666666666,337.02796706557274,0.002361832782239,3499
-3499,gain4x,0.0,426.62269894282025,0.0,3499
499,gain1x,0.4633333333333333,78.27481959760189,0.2176636392107735,3999
499,gain2x,0.77,51.86912045876185,0.5208568207440811,3999
499,gain3x,0.08,409.2132524587214,0.02653106345346,3999
499,gain4x,0.0033333333333333,1029.800155689319,0.0009946290033817,3999
999,gain1x,0.13,204.24369945625463,0.0447504302925989,4499
999,gain2x,0.1033333333333333,167.00031869051358,0.034058448692595,4499
999,gain3x,0.0533333333333333,239.2580174058676,0.01696352841391,4499
999,gain4x,0.0266666666666666,333.1639008869727,0.0083699518727767,4499
