episode,task,reward_fraction,error_distance,reward_rate,ordered_episode
499,noise0,0.07,308.18295129140216,0.021658415841584157,499
499,noise0.4,0.08666666666666667,301.2484166870515,0.027182435964453737,499
499,noise0.8,0.08333333333333333,299.1917927836378,0.02607697924272452,499
999,noise0,0.9866666666666667,29.76956084370613,0.6185997910135841,999
999,noise0.4,0.9366666666666666,31.549472384154797,0.603781693167168,999
999,noise0.8,0.9333333333333333,34.107609591136374,0.6007294571980262,999
1499,noise0,0.9933333333333333,34.03440790871779,0.632965165675446,1499
1499,noise0.4,0.9333333333333333,36.93181691567103,0.6176924773880432,1499
1499,noise0.8,0.91,38.14644224445025,0.6041159548572692,1499
1999,noise0,1.0,29.741793273637693,0.6102522375915378,1999
1999,noise0.4,0.9333333333333333,35.41761948540807,0.6209802616988245,1999
1999,noise0.8,0.9166666666666666,37.451516111691795,0.6213285133303208,1999
2499,noise0,1.0,26.586893036961555,0.6381620931716656,2499
2499,noise0.4,0.97,33.276228599871196,0.6588182023998188,2499
2499,noise0.8,0.8966666666666666,37.305041319069765,0.6157015335317005,2499
2999,noise0,1.0,26.65804287791252,0.649772579597141,2999
2999,noise0.4,0.9433333333333334,32.92676836376389,0.6402714932126696,2999
2999,noise0.8,0.93,34.63593074617287,0.6359699111009801,2999
3499,noise0,0.9966666666666667,22.549356906364363,0.6587354042740692,3499
3499,noise0.4,0.97,32.30614296222726,0.6672781472139417,3499
3499,noise0.8,0.9366666666666666,36.291624299560986,0.6467203682393556,3499
3999,noise0,1.0,23.14719684794545,0.6753714542998649,3999
3999,noise0.4,0.96,32.71820897484819,0.661005278861602,3999
3999,noise0.8,0.9033333333333333,35.24188511197766,0.6185802328235562,3999
4499,noise0,1.0,21.81994749419391,0.6720430107526881,4499
4499,noise0.4,0.9733333333333334,30.792785545811057,0.6708017459223524,4499
4499,noise0.8,0.9133333333333333,35.35892835818231,0.6307550644567219,4499
4999,noise0,1.0,24.09652400140961,0.6923609508423725,4999
4999,noise0.4,0.95,32.3084346546481,0.6580466404987301,4999
4999,noise0.8,0.8966666666666666,38.122975112249456,0.6209602954755309,4999
5499,noise0,1.0,23.49366958315174,0.6930006930006929,5499
5499,noise0.4,0.98,30.786117672765005,0.6747762221712187,5499
5499,noise0.8,0.9166666666666666,34.310901879022516,0.6234413965087281,5499
5999,noise0,1.0,25.480334719642997,0.6984866123399301,5999
5999,noise0.4,0.96,30.892155986900132,0.6588881262868909,5999
5999,noise0.8,0.9066666666666666,32.937508843528725,0.6181818181818182,5999
6499,noise0,1.0,25.63103633125623,0.702576112412178,6499
6499,noise0.4,0.9633333333333334,30.073883155360818,0.6604204753199269,6499
6499,noise0.8,0.9466666666666667,32.87870732601732,0.6436990027198549,6499
6999,noise0,1.0,26.63967877874772,0.7087172218284904,6999
6999,noise0.4,0.9633333333333334,32.26798868986467,0.6649792913023469,6999
6999,noise0.8,0.9266666666666666,34.04141437464083,0.6303854875283447,6999
7499,noise0,1.0,28.453561024119455,0.7130972189208461,7499
7499,noise0.4,0.98,30.311785951256752,0.6829268292682927,7499
7499,noise0.8,0.9233333333333333,33.31822513168057,0.6350298028427326,7499
7999,noise0,1.0,28.620636485517025,0.711068973690448,7999
7999,noise0.4,0.9633333333333334,31.84510747840007,0.6692913385826772,7999
7999,noise0.8,0.9266666666666666,35.77192185012003,0.6380537066789075,7999
8499,noise0,1.0,27.563431022067864,0.7136060894386298,8499
8499,noise0.4,0.9533333333333334,33.3872680341204,0.6631115233016461,8499
8499,noise0.8,0.9066666666666666,35.189033101933695,0.6286110469147215,8499
8999,noise0,1.0,27.426000428696472,0.7088846880907371,8999
8999,noise0.4,0.9533333333333334,32.15512508619577,0.6654257794322941,8999
8999,noise0.8,0.9333333333333333,33.641724010308586,0.6416131989000916,8999
9499,noise0,1.0,26.588569069902103,0.7100591715976331,9499
9499,noise0.4,0.9666666666666667,30.81587402274211,0.6668199586111749,9499
9499,noise0.8,0.9433333333333334,31.974956994876266,0.6439135381114903,9499
9999,noise0,1.0,27.33153944214185,0.7122507122507121,9999
9999,noise0.4,0.9466666666666667,31.80567088785271,0.6537753222836096,9999
9999,noise0.8,0.9366666666666666,33.834599103002496,0.6422857142857142,9999
10499,noise0,1.0,27.998110031088192,0.711068973690448,10499
