episode,task,reward_fraction,error_distance,reward_rate,ordered_episode
499,perturbation0,0.33,113.1030972643445,0.1702493551160791,499
499,perturbation1,0.26,125.16534016778071,0.13344739093242086,499
499,perturbation2,0.11333333333333333,204.37414394070706,0.0576955710164602,499
999,perturbation0,0.41,165.0420657619834,0.1640437449986663,999
999,perturbation1,0.22666666666666666,182.65887970477343,0.08554535161655553,999
999,perturbation2,0.09,258.3113887757063,0.03493788819875776,999
1499,perturbation0,0.67,64.46001216645043,0.2565739086035231,1499
1499,perturbation1,0.44,86.50353312740724,0.16570424303288978,1499
1499,perturbation2,0.19333333333333333,188.69256087765098,0.0783360345759049,1499
1999,perturbation0,0.49333333333333335,40.42434962031742,0.2014427657547298,1999
1999,perturbation1,0.3433333333333333,61.37362292408943,0.13178096212896623,1999
1999,perturbation2,0.18,153.15174068510532,0.07867132867132866,1999
2499,perturbation0,0.14333333333333334,62.36369997014602,0.04669345205776957,2499
2499,perturbation1,0.16666666666666666,72.19330094382167,0.055346468895284474,2499
2499,perturbation2,0.23333333333333334,139.75001374756297,0.0898703299524971,2499
2999,perturbation0,0.043333333333333335,67.70856548473239,0.01312600969305331,2999
2999,perturbation1,0.13333333333333333,74.64096869993955,0.042987641053197204,2999
2999,perturbation2,0.19666666666666666,143.91235837588707,0.07469299911381187,2999
3499,perturbation0,0.2866666666666667,52.533546616633735,0.10063187456119822,3499
3499,perturbation1,0.25333333333333335,62.98733398194114,0.08924377642085486,3499
3499,perturbation2,0.25333333333333335,142.02457082023224,0.09712460063897764,3499
3999,perturbation0,0.6266666666666667,50.35508737588922,0.26308424293310945,3999
3999,perturbation1,0.4633333333333333,64.83225513870518,0.18710459011980077,3999
3999,perturbation2,0.25,144.38764856010675,0.10476323508869953,3999
4499,perturbation0,0.9533333333333334,35.14739394622544,0.42852861851962837,4499
4499,perturbation1,0.6766666666666666,55.87855046521872,0.3059532780708365,4499
4499,perturbation2,0.38333333333333336,129.8676349322001,0.17733230531996916,4499
4999,perturbation0,0.9833333333333333,30.35918367591997,0.49480040254948,4999
4999,perturbation1,0.7633333333333333,50.616015465930104,0.38493864515044546,4999
4999,perturbation2,0.4266666666666667,118.05233542124431,0.22747467567087257,4999
5499,perturbation0,0.99,30.158503256117303,0.5468606149880316,5499
5499,perturbation1,0.76,49.656973442062736,0.41379310344827586,5499
5499,perturbation2,0.39,119.37315682849537,0.21420725009154154,5499
5999,perturbation0,0.9933333333333333,30.406182295953233,0.582942097026604,5999
5999,perturbation1,0.7633333333333333,49.81513341640433,0.4336299943192577,5999
5999,perturbation2,0.36666666666666664,121.31459807790816,0.21153846153846154,5999
6499,perturbation0,0.99,34.03580527069668,0.6299045599151644,6499
6499,perturbation1,0.7366666666666667,50.976665226121746,0.4412058295068876,6499
6499,perturbation2,0.4,117.15733795737226,0.24380333197887036,6499
6999,perturbation0,0.98,34.347750925148524,0.650298606502986,6999
