episode,task,reward_fraction,error_distance,reward_rate,ordered_episode
499,perturbation0,0.3333333333333333,60.091433079602815,0.13372559507889809,499
499,perturbation1,0.2966666666666667,75.91769282023112,0.12057986722666306,499
499,perturbation2,0.25666666666666665,148.88688255349794,0.10545056149000273,499
999,perturbation0,0.44333333333333336,220.0232209339738,0.21939953810623555,999
999,perturbation1,0.36333333333333334,220.66419638941684,0.18331651530440632,999
999,perturbation2,0.2866666666666667,236.44254446402192,0.1517290049400141,999
1499,perturbation0,0.3433333333333333,84.41287401566903,0.14167812929848694,1499
1499,perturbation1,0.33666666666666667,103.38714459165931,0.13934878587196467,1499
1499,perturbation2,0.28,164.19522108882666,0.11899702507437313,1499
1999,perturbation0,0.7566666666666667,53.93127179890871,0.37043080939947776,1999
1999,perturbation1,0.53,74.75399197389682,0.25715672003881607,1999
1999,perturbation2,0.3233333333333333,137.9737461656332,0.16374071573261312,1999
2499,perturbation0,0.7133333333333334,64.16255112861593,0.39799144504370465,2499
2499,perturbation1,0.5133333333333333,83.37851584826906,0.28381865093991887,2499
2499,perturbation2,0.36,145.50134333161017,0.20587113991612657,2499
2999,perturbation0,0.8366666666666667,47.23758866265416,0.5050301810865191,2999
2999,perturbation1,0.5833333333333334,70.57356994925067,0.3485361481776538,2999
2999,perturbation2,0.35,132.15483174162605,0.2169869807811531,2999
3499,perturbation0,0.87,40.72327741918465,0.4122571473700837,3499
3499,perturbation1,0.5566666666666666,65.25510361418128,0.2618375666353088,3499
3499,perturbation2,0.31,146.68283502695462,0.1537444205653827,3499
3999,perturbation0,0.9466666666666667,40.35064864282807,0.61792863359443,3999
3999,perturbation1,0.6133333333333333,61.97707297218343,0.39939222921640977,3999
3999,perturbation2,0.38,113.8143294757853,0.25932666060054593,3999
4499,perturbation0,0.9733333333333334,34.93896398072442,0.6249999999999999,4499
4499,perturbation1,0.66,59.4226166891555,0.42065009560229444,4499
4499,perturbation2,0.3566666666666667,118.35863507042329,0.23783062902867302,4499
4999,perturbation0,0.99,31.28047767902414,0.605751580664899,4999
4999,perturbation1,0.6566666666666666,58.1155978863438,0.39967539054574963,4999
4999,perturbation2,0.36,120.25103300064802,0.23067065356685176,4999
5499,perturbation0,0.9333333333333333,38.04867855459452,0.5787515502273667,5499
5499,perturbation1,0.6366666666666667,59.97633016792437,0.3905131874872214,5499
5499,perturbation2,0.37333333333333335,116.7798021833102,0.2413793103448276,5499
5999,perturbation0,0.8633333333333333,47.516893650094666,0.5342409240924092,5999
5999,perturbation1,0.5733333333333334,67.18486868341763,0.35347307850390464,5999
5999,perturbation2,0.3566666666666667,119.22981174786885,0.2309518670407943,5999
6499,perturbation0,0.9333333333333333,42.27180744459232,0.5699165479340526,6499
6499,perturbation1,0.5666666666666667,68.05724208056927,0.34288019362646227,6499
6499,perturbation2,0.35,124.52325349673629,0.22354694485842025,6499
6999,perturbation0,0.9333333333333333,41.2756075138847,0.5737704918032787,6999
6999,perturbation1,0.5566666666666666,67.52546666935086,0.33874239350912777,6999
6999,perturbation2,0.3566666666666667,122.82949372629325,0.23040482342807922,6999
7499,perturbation0,0.9233333333333333,40.18487286133071,0.5510244678734831,7499
7499,perturbation1,0.5566666666666666,67.62030364324649,0.32828779241203065,7499
7499,perturbation2,0.3233333333333333,125.7350371548285,0.2031413612565445,7499
7999,perturbation0,0.96,36.776026311020054,0.5690574985180794,7999
7999,perturbation1,0.5666666666666667,63.06238401184479,0.3301611963488056,7999
7999,perturbation2,0.30666666666666664,124.14669798811276,0.18871794871794872,7999
8499,perturbation0,0.9666666666666667,32.566156006107725,0.5449079293498684,8499
8499,perturbation1,0.6333333333333333,60.3049565218389,0.34545454545454546,8499
8499,perturbation2,0.31666666666666665,124.20719650884469,0.1837168826145813,8499
8999,perturbation0,0.97,32.02592803367103,0.525650289017341,8999
8999,perturbation1,0.6,60.1790682428206,0.3085890622321275,8999
8999,perturbation2,0.29,129.0498407110572,0.16149990718396137,8999
9499,perturbation0,0.9733333333333334,31.05075118690729,0.5282199710564399,9499
9499,perturbation1,0.66,58.74480211858948,0.33468559837728196,9499
9499,perturbation2,0.3233333333333333,123.15226188922922,0.18371212121212122,9499
9999,perturbation0,0.9433333333333334,31.93042739542822,0.5557737627651217,9999
9999,perturbation1,0.6666666666666666,56.79680679862698,0.3848374061958822,9999
9999,perturbation2,0.37,113.3001641376565,0.23014721127928675,9999
10499,perturbation0,0.9733333333333334,34.07385639846325,0.5732234000785237,10499
10499,perturbation1,0.6666666666666666,56.86163525780042,0.38624951718810346,10499
10499,perturbation2,0.38,109.46080244580905,0.23964683624132854,10499
10999,perturbation0,0.9566666666666667,37.14906816184521,0.5429436246689368,10999
10999,perturbation1,0.66,58.88669445862373,0.3678246331042169,10999
10999,perturbation2,0.39,106.57974489281575,0.24482109227871937,10999
11499,perturbation0,0.8866666666666667,41.843985330313444,0.46839232259200564,11499
11499,perturbation1,0.6233333333333333,65.16770286982258,0.32589752527012894,11499
11499,perturbation2,0.36666666666666664,114.00293550702433,0.21585557299843014,11499
11999,perturbation0,0.8333333333333334,48.87755643079678,0.4789272030651341,11999
11999,perturbation1,0.5733333333333334,67.06536301970482,0.3240391861341371,11999
11999,perturbation2,0.35333333333333333,114.33037678028147,0.22115585228458168,11999
12499,perturbation0,0.7466666666666667,53.64410658180714,0.4370731707317073,12499
12499,perturbation1,0.5633333333333334,70.14324360589187,0.32688588007736946,12499
12499,perturbation2,0.35,115.19110158582528,0.22364217252396165,12499
12999,perturbation0,0.9333333333333333,44.50971977164348,0.6013745704467354,12999
12999,perturbation1,0.6066666666666667,61.94242058942715,0.3887227680478428,12999
12999,perturbation2,0.4166666666666667,101.23328221713503,0.29036004645760743,12999
13499,perturbation0,0.9666666666666667,41.32527833183607,0.593654042988741,13499
13499,perturbation1,0.6566666666666666,58.240345583607755,0.3977387441954371,13499
13499,perturbation2,0.37,104.54724670325716,0.24776785714285715,13499
13999,perturbation0,0.85,48.11109006404877,0.5525460455037919,13999
13999,perturbation1,0.55,65.18272274235885,0.3488372093023256,13999
13999,perturbation2,0.37666666666666665,101.0555663574487,0.25988960441582337,13999
14499,perturbation0,0.8833333333333333,44.76046477320293,0.5457166392092256,14499
14499,perturbation1,0.6233333333333333,62.244331980744995,0.37347713201517874,14499
14499,perturbation2,0.4033333333333333,100.69675702725847,0.2669902912621359,14499
14999,perturbation0,0.85,48.57721251000961,0.5092869982025164,14999
14999,perturbation1,0.5766666666666667,64.73009264251839,0.33301251203079885,14999
14999,perturbation2,0.41,101.95629624029,0.2654867256637168,14999
15499,perturbation0,0.8533333333333334,47.75906548773249,0.4903275234629381,15499
15499,perturbation1,0.6133333333333333,65.91788783855736,0.34749763928234184,15499
15499,perturbation2,0.4166666666666667,103.6262063216418,0.2594437525944375,15499
15999,perturbation0,0.9266666666666666,41.22153620918592,0.5234419130107324,15999
15999,perturbation1,0.6233333333333333,63.94257894158363,0.3439396726135736,15999
15999,perturbation2,0.39,105.34503689159949,0.23732251521298176,15999
16499,perturbation0,0.72,67.84891801327467,0.3820980010613833,16499
16499,perturbation1,0.55,83.32574073721965,0.2857142857142857,16499
16499,perturbation2,0.4033333333333333,123.54203736285369,0.22778614457831323,16499
16999,perturbation0,0.6266666666666667,96.2032358199358,0.31281198003327787,16999
16999,perturbation1,0.48,107.85374824454387,0.23255813953488372,16999
16999,perturbation2,0.37666666666666665,128.14506508161625,0.1990487933767835,16999
17499,perturbation0,0.5633333333333334,151.31929463148117,0.24794600938967135,17499
17499,perturbation1,0.44333333333333336,151.4092063345015,0.19458668617410388,17499
17499,perturbation2,0.31666666666666665,156.67568431794643,0.14965343415248897,17499
17999,perturbation0,0.5433333333333333,86.91184150179227,0.24855138761817624,17999
17999,perturbation1,0.46,101.38737809720139,0.21335807050092762,17999
17999,perturbation2,0.32,135.085446121792,0.16251904520060945,17999
18499,perturbation0,0.5966666666666667,70.76126042505105,0.25179350119566746,18499
18499,perturbation1,0.45666666666666667,87.73473210508625,0.19672601952900629,18499
18499,perturbation2,0.30333333333333334,126.05803876991074,0.15053763440860216,18499
18999,perturbation0,0.4633333333333333,198.4823823670546,0.18745785569790965,18999
18999,perturbation1,0.35,202.99439316491285,0.14214160010829835,18999
18999,perturbation2,0.22666666666666666,197.28689538066587,0.10419859025436715,18999
19499,perturbation0,0.25,303.38440217574436,0.08924321751546882,19499
19499,perturbation1,0.19666666666666666,312.86141545077163,0.06930576764947727,19499
19499,perturbation2,0.14333333333333334,282.10383706291515,0.05552685950413223,19499
19999,perturbation0,0.2733333333333333,238.7009353240331,0.09513864717484626,19999
19999,perturbation1,0.19666666666666666,258.0017217410107,0.06765279211099644,19999
19999,perturbation2,0.12333333333333334,251.92098320772251,0.045460130237129866,19999
20499,perturbation0,0.49666666666666665,82.62779719258349,0.1913445486066521,20499
20499,perturbation1,0.30333333333333334,113.49334086477757,0.11530663963507348,20499
20499,perturbation2,0.18666666666666668,167.12829359434545,0.08065677660953477,20499
20999,perturbation0,0.5833333333333334,70.11985235661268,0.2821670428893905,20999
20999,perturbation1,0.47333333333333333,85.56169197211663,0.22611464968152867,20999
20999,perturbation2,0.30333333333333334,120.51826141029596,0.15817834173474707,20999
21499,perturbation0,0.5533333333333333,140.77686893939972,0.23964198065540637,21499
21499,perturbation1,0.42,147.59540351976952,0.18179194921367767,21499
21499,perturbation2,0.2833333333333333,156.00930639356375,0.13998682476943344,21499
21999,perturbation0,0.26,316.6693542053302,0.09425981873111783,21999
21999,perturbation1,0.23,317.4841609100501,0.08351488743645606,21999
21999,perturbation2,0.19,266.0538542320331,0.07542675664946406,21999
22499,perturbation0,0.43333333333333335,207.21453619996706,0.18526435798774404,22499
22499,perturbation1,0.3233333333333333,222.1486070305109,0.1340149212489638,22499
22499,perturbation2,0.2733333333333333,204.99616393695274,0.12862745098039216,22499
22999,perturbation0,0.82,52.556658536195755,0.4448462929475588,22999
22999,perturbation1,0.5633333333333334,69.65346990153193,0.3034656132160172,22999
22999,perturbation2,0.37,117.97260838001966,0.22551808208045507,22999
23499,perturbation0,0.65,109.3913381298383,0.33690393918451966,23499
23499,perturbation1,0.48,122.06610898921888,0.245440599965911,23499
23499,perturbation2,0.3333333333333333,156.21591148215035,0.1866716445771887,23499
23999,perturbation0,0.29333333333333333,128.58791123330593,0.10891089108910891,23999
23999,perturbation1,0.3,141.9037492920955,0.1160840964787824,23999
23999,perturbation2,0.24666666666666667,163.68876123304167,0.12127171419206817,23999
24499,perturbation0,0.5066666666666667,88.82555374254783,0.20196651607759766,24499
24499,perturbation1,0.38333333333333336,126.27318699657917,0.15738333105241548,24499
